SPEED,IMEP,ANGLE,VVT,TORQUE,BSFC,COV
3600,401.23,25.73781738,0.015075684,37.4,366.08,1.17
3600,400.88,25.57587891,12.04014893,37.7,363.18,1.17
3600,400.07,26.95493164,23.77279053,37.8,359.78,1.28
3600,401.95,32.47719727,35.74747314,38,354.43,1.67
3600,398.5,37.10332031,47.80036621,37,353.05,1.68
3600,500.14,24.26977539,0.017077637,50,325.9,1.09
3600,500.78,23.98605957,12.19608154,50.3,326.75,1.17
3600,501.22,25.25964355,23.91126709,50.4,324.43,1.32
3600,497.71,29.17695313,35.67418213,50.2,320.38,1.91
3600,498.59,32.94504395,47.71807861,49.9,317.35,2.1
3600,599.81,23.19195031,0.02397545,62.3,304.69,0.98
3600,598.11,22.49474276,12.29934468,62.4,304.62,1.18
3600,596.55,23.69577637,23.90255127,62.4,302.36,1.19
3600,596.09,26.51210938,35.75058594,62.3,299.14,1.42
3600,599.19,30.23493652,47.73946533,62.9,294.1,1.57
3600,701.72,22.625,0.036401367,75.2,288.44,0.89
3600,701.64,21.60407715,12.17318115,75.2,287.75,1.01
3600,697.46,22.57646484,23.81140137,74.7,287.02,1.03
3600,703.48,25.53450215,35.91316999,75.4,283.59,1.23
3600,701.72,25.19543457,47.7296875,75.3,281,1.75
3600,797.42,21.3215332,0,87.5,276.04,1.04
3600,798.38,20.94123535,12.14929199,87.4,276.08,0.96
3600,799.63,21.021875,23.75465088,88,274.38,1.17
3600,803.05,21.55893555,35.72287598,88.1,272.94,1.42
3600,799.8,20.43518066,47.73929443,87.7,275.62,1.92
3600,899.63,20.54611698,0,99.9,267.08,1.03
3600,900.64,20.17861328,12.04052734,100,266.97,0.92
3600,902.63,16.74294434,23.79989014,100.3,268.23,1.3
3600,903.35,17.08771029,35.81970119,100.8,269.34,1.83
3600,903.96,16.98068271,47.66094484,100.5,271.09,1.76
3600,998.84,18.70593262,0,112.2,262.82,1.09
3600,998.93,18.4994873,12.1859375,112.2,261.79,1.16
3600,1001.29,15.36550293,23.78670654,112.4,264.34,1.49
3600,1000.88,14.8858079,35.77704421,112.7,265.64,1.71
3600,1001.08,16.74182129,47.76572266,113,263.03,1.77
3600,1101.59,16.47924805,0.000268555,125,260.31,1.49
3600,1102.35,16.6589642,12.21077856,124.6,259.05,1.26
3600,1097.64,12.95757531,23.75515943,123.9,263.25,1.46
3600,1098.48,12.66467285,35.76873779,124.9,264.64,1.87
3600,1098.21,15.63324041,47.76198161,124.9,259.35,1.66
3600,1201.5,13.8221831,0.001271518,136.8,261.41,1.53
3600,1199.41,14.93175372,12.1419332,136.6,257.39,1.51
3600,1203.27,12.62377739,23.72581671,136.7,259.91,1.6
3600,1201.24,10.82583008,35.76691895,137,264.71,2.08
3600,1198.19,12.65458984,47.718396,136.8,261.52,1.73
3600,1299.11,12.12514671,0.00183392,148.6,262.34,1.86
3600,1297.93,13.24650333,12.15900088,148.3,257.33,1.72
3600,1299.89,12.0935791,23.80688477,148,257.72,1.53
3600,1303.73,10.53039551,35.77302246,148.7,262.49,1.9
3600,1298.92,12.23779297,47.75426025,149.2,259.22,1.88
3600,1397.65,10.69265137,0.002734375,161.7,276.69,1.34
3600,1401.13,11.24161287,11.98085387,161.2,269.56,1.21
3600,1400.78,10.45786874,23.7497188,161.2,268.23,1.21
3600,1399.81,11.30927734,35.79038086,161.5,265.05,1.02
3600,1403.46,11.23393555,47.75966797,163,270.33,1.1
3600,1503.48,7.884463028,0.002078443,174.7,297.72,1.37
3600,1499.18,9.827392578,12.07285156,173.4,276.58,1.24
3600,1498.29,8.862182617,23.78009033,173.3,279.58,1.28
3600,1498.9,9.296630859,35.81254883,174.2,282.91,1.15
3600,1503.03,10.7091252,47.79849138,174.7,275.94,1.15
3600,1597.29,7.322045898,9.77E-05,186.4,310.13,1.46
3600,1603.35,8.841573748,11.92520051,186.6,301.39,1.16
3600,1601.29,7.915454102,23.78658447,186.1,290.87,1.24
3600,1598.82,6.264524648,35.78930702,186.3,313.94,1.38
3600,1604.02,9.932299805,47.67723389,187,289.78,1.04
3600,1701.59,6.515893555,0,199.2,322.45,1.42
3600,1700.01,6.366392801,12.13190777,198.8,313.28,1.64
3600,1696.21,7.109594727,23.73665771,198,303.12,1.38
3600,1697.57,7.018412559,35.68058001,198,310.39,1.29
3600,1699.37,8.788745117,47.77404785,198.5,301.29,1.08
3600,1794.98,5.950948748,0.000195618,210.7,329.76,1.8
3600,1802.65,5.52277832,12.21331787,210.9,315.05,1.58
3600,1800.85,5.4265625,23.74973145,210.8,316.38,1.59
3600,1812,5.151416016,35.73771973,211.5,318.52,1.48
3600,1789.92,7.637670898,47.76218262,209.5,312.58,1.64
,,,,,,
,,,,,,
4000,297.43,27.3739241,0,23.5,462.34,1.6
4000,302.32,28.11125488,12.23657227,24.1,458.47,1.54
4000,298.69,32.12025626,23.84513155,23.5,461.59,1.86
4000,301.49,40.18701172,35.74313965,23.8,452.1,2.44
4000,303.01,44.49860622,47.73728482,24,451.19,6.45
4000,399.44,26.79531005,0,36.3,376.26,1.36
4000,402.56,25.55454102,12.16793213,36.7,375.29,1.41
4000,401.71,27.9701416,23.91542969,36.6,371.97,1.58
4000,398.11,34.38793525,35.74153951,36.1,369.52,2.55
4000,399.99,41.64904785,47.75006104,36.8,359.19,3.1
4000,500.22,25.92441406,0.011962891,49.7,333.01,1.53
4000,502.03,24.89267578,11.92781982,49.5,334.49,1.37
4000,504.22,25.60209961,23.73061523,49.6,331.17,1.76
4000,500.98,31.29631348,35.75960693,49.3,326.41,1.74
4000,500.72,36.48430176,47.77918701,49.6,320.77,2.46
4000,600.57,25.06311035,9.77E-05,62.2,308.71,1.31
4000,599.76,24.30009766,12.09124756,61.7,309.25,1.21
4000,597.81,24.63813477,23.77904053,61.6,307.51,1.42
4000,601.69,27.76306152,35.72606201,62,304.03,1.67
4000,599.77,32.75068359,47.75723877,62.2,298.52,1.76
4000,699.4,24.5625,0,74.6,290.76,1.27
4000,701.61,23.59436131,11.93337979,74.6,291.12,1.25
4000,699.61,23.66571303,23.75585632,74.3,290.03,1.49
4000,701.7,25.63166504,35.76192627,74.8,286.77,1.52
4000,702.34,28.5916471,47.8483348,74.9,283.14,1.55
4000,799.61,23.37700509,0.001124804,87,278.82,1.28
4000,797.99,22.21479492,12.05446777,86.6,279.57,1.25
4000,798.89,22.34455566,23.78919678,86.5,277.91,1.14
4000,800.58,22.57563477,35.7524292,87,275.43,1.32
4000,799.99,24.26577148,47.76674805,87.2,275.31,1.61
4000,899.11,22.37201682,0.083308881,99,269.52,1.1
4000,898.78,21.4262275,11.78313282,98.8,269.58,1.13
4000,899.5,20.22838419,23.86138009,98.5,269.94,1.23
4000,901.81,20.30220559,35.7629597,99.7,267.69,1.32
4000,900.85,21.23168525,47.80621577,100.1,266.72,1.53
4000,1005.49,20.58144531,0,112.1,263.9,1.43
4000,1003.23,19.74017019,11.73743153,111.8,263.78,1.28
4000,1004.11,17.9983617,23.72194102,112,264.62,1.42
4000,1004.06,16.60070801,35.81152344,112.4,265.22,1.38
4000,1005.98,18.2122457,47.80196107,112.8,263.84,1.35
4000,1099.95,18.60131836,0,124.1,260.49,1.23
4000,1104.09,18.26520931,11.90985671,124.1,260.68,1.24
4000,1101.74,15.2338623,23.84300537,123.4,263.16,1.53
4000,1101.31,15.17163086,35.734375,124.1,263.09,1.62
4000,1104.16,15.57619629,47.80860596,124.6,263.81,1.65
4000,1198.74,16.68066406,0,136.1,258.83,1.51
4000,1200.77,15.32646225,11.95740415,135.5,260.04,1.53
4000,1203.31,13.48476563,23.78327637,135,262.98,1.69
4000,1203.43,12.91577148,35.79155273,135.7,263.98,1.47
4000,1199.99,14.23009585,47.81269562,135.8,262.11,1.54
4000,1299.23,14.58835449,0,148.6,267.93,1
4000,1300.68,14.11188965,11.84864502,148.5,270.96,0.86
4000,1297.93,12.21728516,23.79008789,147.6,274.41,1.2
4000,1298.28,11.50183105,35.78205566,148.7,272.36,1.12
4000,1301.24,13.30793457,47.79609375,150,270.08,1.04
4000,1398.92,12.40109863,0,161.2,280.64,1.16
4000,1402.2,11.71650039,11.81295237,160.5,282.95,1.11
4000,1397.36,11.02944053,23.73362921,159.1,280.52,1.17
4000,1404.16,11.12419308,35.77517361,162.3,287.85,0.97
4000,1397.18,11.81399159,47.80935788,162.2,278.82,1.15
4000,1500.69,11.49780273,0,173.2,294.07,1.16
4000,1496.73,11.34925176,12.03792547,172.7,286.36,1.17
4000,1499.96,9.890820313,23.77827148,173.3,296.43,1.38
4000,1498.25,11.16696777,35.74199219,174.3,286.92,0.95
4000,1500.53,10.34606934,47.80227051,174.9,290.59,1.23
4000,1599.96,9.32097168,0,185.9,312.26,1.29
4000,1600.67,7.973144531,11.95914307,185.5,315.33,1.45
4000,1601.62,7.972026604,23.75078247,185.9,316.85,1.43
4000,1604.81,8.524169922,35.68201904,186.6,302.02,1.37
4000,1598.97,8.400488281,47.86519775,186.6,307.94,1.41
4000,1811.74,7.439578443,0,211.1,340.31,1.54
4000,1798.66,6.280198552,12.12661385,209.3,341.18,1.64
4000,1805.4,6.07198748,23.72321254,210.4,335.29,1.82
4000,1797.93,5.973420383,35.76271518,210.5,333.23,1.81
4000,1787.98,5.97241784,47.75155272,209.9,338.32,2.15
,0,0,0,,,0
,0,0,0,,,0
4400,299.17,28.95723298,0,23.2,476.68,2
4400,297.59,28.66047363,12.16115723,23,481.71,1.97
4400,300.78,30.43515625,23.74393311,23.2,476.92,2.47
4400,299.36,40.4630127,35.79468994,22.9,474.77,3.72
4400,304.38,45.06071777,47.76733398,24.2,472.85,10.42
4400,399.72,27.7327856,0,36.2,387.07,1.8
4400,401.77,26.19428711,12.18413086,36.2,385.81,2.07
4400,401.55,27.43632813,23.86981201,36,383.32,1.79
4400,399.66,33.74740806,35.754866,35.5,380.12,2.96
4400,398.11,44.70712891,47.79051514,35.4,378.84,4.71
4400,502.34,26.86106221,0,49.1,340.76,1.36
4400,496.56,24.79499512,12.16563721,48.1,343.92,1.65
4400,500.62,25.87407227,23.75322266,48.3,339.65,1.6
4400,497.48,30.29648438,35.70170898,48,336.57,1.95
4400,501.54,35.35783451,47.782277,48.3,332.18,3
4400,601,25.95046387,0,61.4,313.93,1.47
4400,597.73,23.54755859,12.00817871,60.7,316.55,1.55
4400,598.95,24.8770752,23.828479,60.8,313.54,1.56
4400,597.15,28.1092041,35.7347168,60.4,310.3,1.66
4400,604.48,33.91000977,47.79157715,60.9,305.58,1.63
4400,695.97,23.94268388,0,73.2,296.78,1.32
4400,698.29,23.21875,12.07131348,72.9,297.61,1.41
4400,700.07,23.82746582,23.75306396,73.2,295.43,1.34
4400,700.17,24.74102602,35.76776457,72.9,293.53,1.38
4400,698.08,28.86848145,47.77331543,72.5,290.47,1.68
4400,801.22,23.03574219,0,85.7,284.7,1.18
4400,799.97,22.630893,12.02681191,85.5,284.42,1.14
4400,801.03,22.34299198,23.79225352,85.4,283.4,1.26
4400,800.75,22.7289955,35.74550078,85.3,281.91,1.26
4400,803.01,25.85029297,47.76468506,85.6,280.21,1.62
4400,900.98,23.12742077,0,97.9,274.44,1.12
4400,900.07,21.9298584,11.94063721,97.6,274.91,1.18
4400,899.77,19.15532227,23.77442627,97.6,275.44,1.34
4400,896.68,21.15915982,35.74695569,97,274.32,1.38
4400,898.6,24.04257813,47.76500244,97.2,272.55,1.56
4400,1000.24,21.21274414,0.212658691,109.9,269.98,1.2
4400,1002.41,20.05324707,11.92532959,109.9,269.34,1.13
4400,1000.89,19.45141334,23.74355683,109.6,269.65,1.3
4400,1001.54,17.74990234,35.75445557,109.4,270.82,1.37
4400,1000.54,20.83284429,47.78213028,109.2,267.97,1.41
4400,1101.82,19.27416992,0.219616699,122.2,264.13,1.34
4400,1102.44,18.54265137,11.94349365,122.1,264.48,1.31
4400,1101.8,17.75780027,23.74493838,121.8,265.25,1.32
4400,1099.37,15.15698242,35.79451904,120.7,269.26,1.4
4400,1102.49,17.31824628,47.73949775,121.8,265.81,1.44
4400,1197.38,15.5350401,0.183526506,134.7,275.31,1.05
4400,1201.02,17.06831964,11.86853237,134,262.46,1.36
4400,1200.83,15.61455078,23.81455078,133.4,264.61,1.48
4400,1199.9,14.84516602,35.78494873,132.8,264.39,1.51
4400,1198.06,16.09572754,47.75866699,133.5,263.37,1.65
4400,1298.82,15.5125,0.222094727,147.5,284.91,0.9
4400,1303.84,15.72810059,11.99688721,147.6,274.82,0.8
4400,1302.94,15.0909668,23.84110107,147,276.41,0.87
4400,1303.24,14.71269531,35.72636719,147.1,279.01,0.94
4400,1304.21,15.83210449,47.8006958,147.8,274.57,0.85
4400,1402.76,13.67830595,0.190165297,160.4,290.86,1.01
4400,1398.57,14.70021973,11.9541748,159.4,282.27,0.93
4400,1397.01,12.92504883,23.72467041,158.7,285.59,1.09
4400,1402.11,12.70800781,35.78792725,159.1,285.88,0.92
4400,1398.28,14.17954102,47.81171875,159.6,281.52,1.22
4400,1502.16,10.65739746,0.175646973,172.5,311.74,1.31
4400,1501.54,9.795849609,11.86259766,172.1,325.2,1.31
4400,1500.19,11.17102051,23.87088623,172.1,315.66,1.52
4400,1499.47,10.68630371,35.82915039,171.2,306.27,1.26
4400,1498.45,13.89673807,47.79861111,171.9,285.92,0.93
4400,1604.77,9.708088811,0.14530761,184.9,325.17,1.53
4400,1605.24,8.328491211,11.79871826,184.9,336.88,1.5
4400,1607.43,8.093358764,23.79468652,184.8,334.47,1.6
4400,1603.58,8.492871094,35.81953125,183.8,324.94,1.29
4400,1605.77,11.20236816,47.78394775,184.6,306.12,1.27
4400,1700.45,8.956518555,0.000244141,197.6,336.12,1.64
4400,1700.35,8.481274414,11.7831543,196.4,331.11,1.39
4400,1699.02,8.087490219,23.77711757,196.2,329.14,1.53
4400,1704.73,9.454858398,35.83681641,195.7,315.39,1.25
4400,1699.64,10.59223396,47.83590082,197.8,342.33,1.78
4400,1809.58,7,0,211.2,370.16,1.86
4400,1822.07,7.382775822,12.01420677,211.2,361.82,1.62
4400,1811.21,6.483666992,23.73869629,210.3,354.51,1.8
4400,1820.19,4.541128717,35.81185201,211.5,381.02,2.53
4400,1789.28,4.986844679,47.71958138,210.7,393.52,3.55
,,,,,,
,,,,,,
4800,303.11,28.91502424,0,22.5,503.34,1.97
4800,300.05,28.41499554,12.07547906,22.1,510.14,3.06
4800,301.62,29.48708895,23.8040156,22.1,505.85,2.71
4800,302.47,35.23554688,35.78901042,21.8,500.94,2.39
4800,303.52,44.80612362,47.73010972,17.7,602.71,5.49
4800,398.96,26.96374368,0,34.8,403.94,1.61
4800,401.41,26.18181818,12.24412697,34.6,404.3,1.48
4800,399.73,27.23637748,23.833794,34.4,403.02,1.68
4800,395.87,30.03461372,35.76548937,34.1,399.1,1.75
4800,397.51,40.7893053,47.74637226,31.8,413.63,2.13
4800,496.47,25.70190151,0.006525285,46.6,356,1.49
4800,501.03,24.9173805,12.16600571,47.1,354.6,1.42
4800,502.35,25.44930959,23.86668137,47,352.5,1.17
4800,500.8,27.87773438,35.7945452,46.7,348.7,1.28
4800,499.83,35.78498411,47.79205508,46.3,343.58,1.23
4800,597.81,24.19819668,0,59,325.83,1.16
4800,598.94,23.62153646,11.96450521,58.8,326.66,1.08
4800,602.5,23.65537281,23.77201206,59.1,324.96,1.08
4800,598.5,25.79984458,35.8133881,58.5,321.08,1.13
4800,599.98,32.59770081,47.74009327,58.9,315.06,1.3
4800,703.31,23.50528971,0,72,305.19,1.19
4800,700.58,23.27315948,11.89090302,71.4,306.93,1.41
4800,700.92,23.11927371,23.77904869,71.2,305.33,1.05
4800,696.06,22.7759214,35.80911412,70.8,306.86,4.88
4800,703.3,28.09727738,47.74431699,70.8,299.11,1.39
4800,801.09,22.94775391,0,84,290.91,0.96
4800,800.6,22.3435878,12.11706585,83.6,291.54,1.05
4800,800.38,22.26655214,23.78718096,83.8,290.67,0.94
4800,798.79,22.27289604,35.81573587,83.3,287.88,0.99
4800,799.24,26.18538272,47.79284145,83.7,285.48,1.14
4800,901.44,22.61721389,0,96.3,281.35,1.07
4800,899.11,22.04535189,12.13675158,95.9,281.48,1.01
4800,904.52,20.07016729,23.79093576,96.1,282.57,1.08
4800,902.41,18.48783827,35.82930627,95.5,284.67,1.47
4800,898.42,21.97244221,47.78490208,95.6,281.02,1.5
4800,1003.23,20.52781883,0,108.3,293.19,1.08
4800,1000.56,21.1980897,12.06813227,108.1,276.79,1.08
4800,1000.97,18.86525062,23.78100302,107.9,309.13,1.17
4800,1001.95,16.3261239,35.83500548,107.3,286.23,1.49
4800,1001.76,20.11714688,47.79270472,107.5,264.42,1.29
4800,1099.81,19.37873462,0,122.1,291.28,0.79
4800,1097.61,19.35194762,0,121.7,280.86,0.81
4800,1099.23,20.44316536,11.89984737,121.3,275.81,1.22
4800,1098.95,18.77907038,23.75393908,121.2,278.15,0.82
4800,1098.97,17.7698151,35.7967939,121.3,283.95,0.92
4800,1104.42,18.88004211,47.82903923,121.4,281.41,0.96
4800,1202.71,17.10728981,0,134.9,291.46,0.88
4800,1203.76,18.34706014,11.92402098,134.2,282.21,0.74
4800,1198.05,17.67731889,23.7599063,133.8,282.91,0.85
4800,1204.05,16.4124642,35.81967318,134,287.74,0.94
4800,1197.08,17.33527024,47.82877836,133.1,285.05,0.9
4800,1303.63,16.14033725,0,147.2,296.6,0.9
4800,1300.35,17.22691697,11.94278868,146.2,285.19,0.8
4800,1298.9,14.53499694,23.8010935,146.9,291.31,1.03
4800,1301.27,13.63438549,35.79766149,146.8,296.15,1.1
4800,1301.02,15.86959024,47.83674321,146.1,289.21,1.02
4800,1791.01,8.984769701,0,207.5,353.34,1.85
4800,1810,7.956719484,11.79938136,209.1,357.86,1.68
4800,1815.83,8.418212891,23.77322998,210.7,355.28,1.68
4800,1804.17,6.869058099,35.82832062,208.9,377.07,2.68
4800,1814.35,7.940673828,47.81661377,209.1,367.26,3.31
,,,,,,
,,,,,,
5200,298.66,29.52220266,0,20.5,545.87,1.74
5200,295.53,29.00976563,11.98934326,19.9,557.8,1.66
5200,299.57,30.36921387,23.76781006,20.4,544.24,1.79
5200,301.47,34.19207257,35.81924883,20.5,531.93,2.7
5200,301.78,44.29641041,47.78482003,17.4,610.52,4.09
5200,404.96,27.50776367,0,33.5,419.95,1.37
5200,401.88,26.6779541,12.1597168,33,424.26,1.44
5200,402.03,27.50695801,23.75168457,33.1,420.45,1.56
5200,402.83,29.57011719,35.73911133,33,411.08,1.77
5200,402.86,44.05319824,47.7456665,33.1,403.7,1.61
5200,502.69,25.87421875,0,45.4,365.8,1.25
5200,501.27,25.51806641,12.03260498,45.3,365.99,1.17
5200,499.92,25.50449219,23.73319092,44.9,365.64,1.36
5200,498.95,27.67878418,35.75273438,44.8,359.62,1.33
5200,500.42,33.41138498,47.75465816,45.4,349.72,1.7
5200,601.37,25.46075411,0,57.8,332.22,1.17
5200,600.28,24.0495892,11.77602944,57.4,334.35,1.29
5200,598.2,24.45949707,23.83387451,57.1,332.81,1.09
5200,598.79,26.96091309,35.82218018,57.2,327.65,1.4
5200,600.42,30.88458529,47.7556118,58.1,319.97,1.66
5200,702.42,24.58869629,0,70.3,311.01,1.15
5200,700.99,23.5605957,11.97264404,69.9,311.83,1.09
5200,699.63,23.93894043,23.76783447,69.8,310.73,1.09
5200,702.73,25.00068466,35.90886639,70,308.27,1.4
5200,697.08,29.0220459,47.79202881,70.4,301.12,1.72
5200,802.09,23.41688674,0,82.4,296.97,1.07
5200,797.58,23.0916471,12.07767263,81.9,297.28,1.16
5200,799.35,23.44632727,23.72244229,82.1,295.56,1.08
5200,801.72,24.60959473,35.72718506,82.3,292.91,1.05
5200,798.14,25.61730957,47.75255127,82.4,290.11,1.36
5200,898.55,22.63039551,0,94.4,286.01,1.05
5200,901.08,22.48149414,12.22252197,93.9,286.25,1.03
5200,903.18,21.89758301,23.73891602,94.6,286.77,1.06
5200,899.27,20.69672852,35.70897217,94.1,287.17,1.38
5200,901.54,21.44213867,47.81773682,94.6,284.68,1.49
5200,1000.08,21.1675714,0,107.1,285.97,0.77
5200,999.13,21.03818359,12.26727295,107,284.86,0.81
5200,1000.63,21.06376953,23.76037598,107.1,284.59,0.78
5200,998.64,19.52291178,35.76498924,106.9,286.84,0.87
5200,1003.29,20.49003906,47.86025391,108.6,288.13,0.83
5200,1099.98,19.66801758,0,119.7,294.82,0.75
5200,1102.02,20.23913574,11.7861084,119.7,289.15,0.73
5200,1097.59,18.89766725,23.7707722,119,291.41,0.85
5200,1099.49,18.51259766,35.76236572,119.3,290.67,0.8
5200,1098.45,19.01173709,48.07734253,119.7,294.42,0.84
5200,1202.14,17.1635498,0,132,305.95,0.86
5200,1202.57,19.20610352,12.00133057,131.8,286.87,0.73
5200,1198.84,17.68202269,23.76842478,131.2,293.16,0.89
5200,1204.33,17.78239746,35.78083496,132.1,293.07,0.8
5200,1200.28,18.79748535,47.77984619,132.2,292.5,0.85
5200,1302.35,16.14460449,0,144.1,308.13,1.01
5200,1300.9,15.27039319,11.9385759,143.7,312.93,0.97
5200,1300.94,16.57937012,23.77502441,143.9,307.24,0.9
5200,1299.14,14.103125,35.76196289,143.8,324.09,1.99
5200,1300.45,16.59067383,47.81558838,144,296.33,1.01
5200,1696.82,10.98161189,0,193.9,356.75,1.68
5200,1701.27,10.99082031,11.78442383,193.2,347.05,1.48
5200,1703.12,9.992688772,23.8076829,194.1,358.85,1.76
5200,1689.48,9.489379883,35.76977539,192.6,361.31,1.99
5200,1683.25,11.98804284,47.7852724,192,364.01,1.99
,,,,,,
,,,,,,
5600,301.26,31.18425293,0,19.2,593.74,2.04
5600,299.82,30.12399902,11.73822021,19.1,595.14,1.92
5600,295.26,30.70354004,23.74279785,18.3,607.1,1.99
5600,298.5,34.20371185,35.73173415,18.7,589.3,2.31
5600,300.25,45.27513693,47.76535603,18.8,577.62,3.99
5600,399.81,28.18796459,0.000122261,31.9,441.84,1.59
5600,403.86,27.2058392,12.04079861,32.4,438.1,1.72
5600,397.31,27.65808105,23.83731689,31.4,443.81,1.89
5600,397.94,30.45036189,35.77442782,31.7,433.84,1.8
5600,401.53,36.88203125,47.75095215,32.3,420.3,2.34
5600,500.32,26.86855469,0,44.1,376.98,1.34
5600,501.57,25.7550293,11.91572266,44.4,377.48,1.32
5600,502.04,26.38845215,23.7604126,44.4,374.77,1.33
5600,503.76,28.01557617,35.75545654,44.7,369.06,1.53
5600,499.7,32.7296875,47.73000488,44.5,361.77,1.6
5600,600.37,26.12566021,0,56.7,340.62,1.31
5600,601.83,24.87223256,12.07488,56.4,342.63,1.29
5600,600.8,25.50002441,23.76519775,56.7,339.43,1.25
5600,601.18,26.8281739,35.77457453,56.8,334.87,1.31
5600,598.08,29.6427768,47.71972809,57,329.51,1.63
5600,701.4,24.8355957,0,68.9,317.87,1.16
5600,696.53,24.28748533,12.18724325,68.4,319.73,1.21
5600,699.94,24.17356221,23.83125489,68.7,319.12,1.27
5600,697.43,24.56999512,35.81671143,68.5,317.32,1.99
5600,701.76,27.74992676,47.76883545,69.5,310.13,1.48
5600,800.71,23.90126953,0.0125,81,303.06,1.19
5600,803.32,23.24775039,11.8561473,81.2,304.69,1.24
5600,800.41,23.16662598,23.7802002,80.7,304.86,1.34
5600,797.88,22.60966797,35.79788818,79.9,305.98,1.35
5600,801.16,23.82329102,47.76289063,80.8,300.76,1.58
5600,902.02,22.89418945,0,94,304.58,0.75
5600,902.7,22.63972168,11.80614014,94.1,301.23,0.8
5600,898.39,22.32988281,23.7163208,93.5,305.7,0.75
5600,896.17,22.22295579,35.84225841,93.7,308.82,0.84
5600,904.51,22.52120012,47.80188772,94.9,301.49,0.91
5600,999.62,20.71674491,0,105.6,313.08,0.77
5600,999.95,22.03144531,11.97669678,105.8,305.6,0.75
5600,999.65,21.0864502,23.76434326,105.7,306.38,0.74
5600,1000.47,18.1707991,35.83345559,106.5,313.56,1.2
5600,1002.18,19.95744629,47.76936035,106.6,303.25,0.93
5600,1097.2,18.67653809,0,117.6,315.35,0.89
5600,1100.6,19.86875,12.11369629,117.8,306.4,0.78
5600,1101.48,18.38691406,23.77996826,118.3,314.04,0.83
5600,1100.11,19.10375977,35.84686279,118.7,309.54,0.93
5600,1099.26,18.62873535,47.81190186,119.1,306.31,0.96
5600,1205.39,18.08781738,0,130.4,321.34,0.82
5600,1203.77,16.84555664,12.1770874,130.5,324.1,0.99
5600,1201.99,17.25100098,23.75456543,130.4,318.56,0.83
5600,1203.83,16.1244376,35.84709996,131.5,322.99,1.31
5600,1201.54,17.92399902,47.83151855,131.7,304.64,0.94
5600,1301.69,17.42436523,0,141.9,325.93,0.91
5600,1298.77,16.48293232,12.05897887,141.5,320.18,0.98
5600,1298.14,13.82868652,23.79291992,141.9,338.02,1.26
5600,1302.46,12.85301741,35.84341989,143.1,350,1.63
5600,1302.08,17.33779297,47.79049072,143.5,309.74,0.88
5600,1620.6,12.26381836,0,180.2,365.84,1.52
5600,1627.61,12.3920166,11.84554443,179.9,354.16,1.28
5600,1610.02,12.40627441,23.77314453,179.1,356.4,1.6
5600,1587.36,12.0536377,35.83892822,178.8,378.11,2.17
5600,1585.43,12.5588623,47.665979,179.3,364.33,2.2
4400,1200.11,16.21483764,0.060849472,134.8,268.22,1.05
4400,1202.24,15.7030761,11.79537119,134.8,270.37,0.98
4400,1203.15,14.79704617,23.79055409,134.5,271.85,1.17
4400,1203.9,13.81658353,35.78118887,134.2,274.37,0.96
4400,1199.26,16.14008789,47.81119385,134.2,267.56,1.02
4400,1298.85,15.39859644,0.075496381,147.3,279.61,0.98
4400,1298.23,15.2864502,12.11259766,146.5,274.83,0.88
4400,1300.32,14.31584473,23.73234863,146.7,274.11,0.94
4400,1300.85,13.18969727,35.77921143,146.9,279.16,1.07
4400,1301.44,14.4151123,47.80883789,146.9,275.22,0.99
4400,1400.87,13.12980957,0.075793457,160,292.17,1.13
4400,1403.1,13.08969092,11.99493838,159.6,289.26,0.96
4400,1397.12,12.55234375,23.78536377,159.2,290.58,1.21
4400,1402.4,12.8016921,35.79325606,159,288.33,0.88
4400,1400.29,12.72104492,47.84361572,159.6,289.9,1.48
4400,1496.83,10.2710045,0.008961757,172,317.19,1.37
4400,1499.9,8.889891432,11.89825411,171.5,320.49,1.41
4400,1499.83,11.16523438,23.75561523,171.2,298.26,1.33
4400,1497.95,10.57810055,35.79259585,171.1,303.1,1.31
4400,1501.12,11.67943075,47.77734986,171.5,300.77,1.12
4400,1608.64,8.650601526,0.001406005,185,332.74,1.56
4400,1608.04,8.941583529,12.10202709,184.5,330.54,1.39
4400,1606.72,9.01472168,23.73101807,184.7,321.1,1.35
4400,1604.64,9.26141921,35.80171655,183.8,316.12,1.31
4400,1611.76,9.102392578,47.81217041,184.9,322.37,1.55
4400,1703.75,8.816210938,0.002026367,197.2,343.76,1.57
4400,1704.63,7.590136719,12.0769165,195.8,335.82,1.43
4400,1702.59,8.226794797,23.7241784,196.2,333.38,1.45
4400,1698.42,7.102430556,35.79586023,194.9,337.06,1.69
4400,1698.7,8.118984742,47.81290346,196,341.98,2.04
4400,1818.32,6.988825313,0,211.1,365.88,1.9
4400,1844.11,6.989501953,12.0708252,212.8,347.45,1.45
4400,1833.34,6.98918457,23.74439697,212.1,347.49,1.76
4400,1831.46,5.986428991,35.8178795,210.6,350.74,2.07
4400,1805.56,7.985400391,47.76802979,210,350.95,2.81
4800,1200.89,17.27905273,0,133.5,294.78,0.79
4800,1199.69,16.42336426,11.97004395,133,292.73,0.85
4800,1202.75,16.32094727,23.77657471,133.4,288.18,0.79
4800,1202.05,15.28848787,35.81986013,133.9,286.53,1.01
4800,1201.06,15.93591309,47.81287842,133.8,287.77,1.03
4800,1299.71,16.19060544,0,145.9,291.37,0.97
